2025-09-29 16:27:24 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 22:56:45 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 22:56:45 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 22:56:45
2025-09-29 22:56:45 | INFO     | app.services.trading_bot | trading_loop    | ⏰ Outside trading hours (22:56:45). Next check in 1 minute.
2025-09-29 22:56:45 | ERROR    | app.services.trading_bot | daily_reset_task | ❌ Error in daily reset task: module 'asyncio' has no attribute 'timedelta'
2025-09-29 22:56:49 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 22:56:49 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 22:56:56 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 22:56:56 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 22:56:56 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 22:56:58
2025-09-29 22:56:58 | INFO     | app.services.trading_bot | trading_loop    | ⏰ Outside trading hours (22:56:58). Next check in 1 minute.
2025-09-29 22:57:58 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #2 at 22:57:58
2025-09-29 22:57:58 | INFO     | app.services.trading_bot | trading_loop    | ⏰ Outside trading hours (22:57:58). Next check in 1 minute.
2025-09-29 22:58:58 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #3 at 22:58:58
2025-09-29 22:58:58 | INFO     | app.services.trading_bot | trading_loop    | ⏰ Outside trading hours (22:58:58). Next check in 1 minute.
2025-09-29 22:59:15 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 22:59:15 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 22:59:57 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 22:59:57 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 22:59:57 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 22:59:59
2025-09-29 22:59:59 | INFO     | app.services.trading_bot | trading_loop    | ⏰ Outside trading hours (22:59:59). Next check in 1 minute.
2025-09-29 23:00:30 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:00:30 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:00:38 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:00:38 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:00:38 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:00:40
2025-09-29 23:00:40 | INFO     | app.services.trading_bot | trading_loop    | ⏰ Outside trading hours (23:00:40). Next check in 1 minute.
2025-09-29 23:01:40 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #2 at 23:01:40
2025-09-29 23:01:40 | INFO     | app.services.trading_bot | trading_loop    | ⏰ Outside trading hours (23:01:40). Next check in 1 minute.
2025-09-29 23:02:02 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:02:02 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:02:09 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:02:09 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:02:09 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:02:10
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:02:10 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:02:21 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: 404 models/gemini-pro is not found for API version
2025-09-29 23:02:21 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 11.23s
2025-09-29 23:02:24 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:02:24 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:02:40 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:02:40 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:02:40 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:02:42 | Trading active: ✅ Yes
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:02:42
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:02:42 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:02:45 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: 404 models/gemini-pro is not found for API version
2025-09-29 23:02:45 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 3.15s
2025-09-29 23:03:45 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #2 at 23:03:45
2025-09-29 23:03:45 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #2 STATS:
2025-09-29 23:03:45 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:03:45 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:03:45 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:03:45 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:03:45 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:03:48 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: 404 models/gemini-pro is not found for API version
2025-09-29 23:03:48 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #2 completed in 2.45s
2025-09-29 23:04:06 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:04:06 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:04:16 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:04:16 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:04:16 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:04:18 | Trading active: ✅ Yes
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:04:18
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:04:18 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:04:21 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: 404 models/gemini-pro is not found for API version
2025-09-29 23:04:21 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 2.45s
2025-09-29 23:04:42 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:04:42 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:04:53 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:04:53 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:04:53 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:04:56 | Trading active: ✅ Yes
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:04:56
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:04:56 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:04:58 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:04:58 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:05:07 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:05:07 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:05:07 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:05:08 | Trading active: ✅ Yes
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:05:08
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:05:08 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:05:10 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:05:10 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:05:20 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:05:20 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:05:20 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:05:22 | Trading active: ✅ Yes
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:05:22
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:05:22 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:05:24 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: 404 models/gemini-1.5-flash is not found for API v
2025-09-29 23:05:24 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 2.37s
2025-09-29 23:05:29 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:05:29 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:05:37 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:05:37 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:05:37 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:05:39 | Trading active: ✅ Yes
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:05:39
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:05:39 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:05:42 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | AI analysis failed: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateCon
2025-09-29 23:05:42 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 3.13s
2025-09-29 23:05:42 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:05:42 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:05:53 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:05:53 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
